scenario_id,A0_state,A1_state,A2_state,A3_state,A4_state,A5_state,A6_state,A7_state,A8_state,A9_state,A10_state,modality_class,endpoint_data_type,analyte_role,terminal_state,q_code,family_id,family_assigned_at
7eb8831b1f55,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
a2ba1986c859,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
156167c49a7a,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
b8c361b57bcc,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F22,2026-05-22T08:18:32+00:00
1a7d0eaff995,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
efa1e724e7e2,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
514f9dc07477,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
76ea80623969,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,REPAIR,,F15,2026-05-22T08:18:32+00:00
f26625d10b9b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
6873eb4b512a,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F15,2026-05-22T08:18:32+00:00
71ebe358223a,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
9b971490246e,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
a03d6b101a39,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
2a681c03b700,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F22,2026-05-22T08:18:32+00:00
c3b5caae98d7,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
733e0f9c7080,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
ea63cc7db770,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
9b455ceb693b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
d4ed0075511b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
0d5f213c0f61,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
9617314dfb5d,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
c64c3270aa6c,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
c21fec13398d,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
f89538dbb571,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
a0c9b96c3137,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
30db36a2e0f7,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
f92b1d9982b9,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
a4440637421c,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,AUTO,,F15,2026-05-22T08:18:32+00:00
6ae9a94a0b40,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
17cc7951a023,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F15,2026-05-22T08:18:32+00:00
a8b1e8f1008b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
41e02e3cd57f,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
847485cbd5e9,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
10bd858c3bc4,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F22,2026-05-22T08:18:32+00:00
da5ec95141b4,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
bd6ac0d4c864,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
f20cea617cae,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
0b7007ccedff,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,REPAIR,,F15,2026-05-22T08:18:32+00:00
2d3afe3ea552,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
a04c52da07bd,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F15,2026-05-22T08:18:32+00:00
f91148d59828,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
6b2bfe157808,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F15,2026-05-22T08:18:32+00:00
6ccf2fb0b356,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F15,2026-05-22T08:18:32+00:00
033bad5e68b7,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,REPAIR,,F22,2026-05-22T08:18:32+00:00
87a72370d145,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
20359b929d7f,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15B,F22,2026-05-22T08:18:32+00:00
f33f8979021f,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BLQ-DEFINED-POLICY,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q16,F22,2026-05-22T08:18:32+00:00
f4f5e998ed6b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
3e24530bc50b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
a8a73ffaf15b,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
9fc660055849,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
2dab88dda320,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
08f05c878f34,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F15,2026-05-22T08:18:32+00:00
5ee50067d096,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
ab190a9d39db,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
a12b96151d88,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,VECTOR_COPY|CAR_POSITIVE_CELL,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
638cc863f37c,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,ADDL-ACTUAL-CONFLICT,BIOANALYTICAL-FINAL-FLAG-MISSING,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,CELL_THERAPY,COUNT_PD,,QUARANTINE,Q15A,F22,2026-05-22T08:18:32+00:00
1970b4c6c02d,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,STRUCTURED,MRNA,COUNT_PD,,AUTO,,F27,2026-05-22T08:18:32+00:00
84504982d8e9,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,SINGLE-ANALYTE,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,COUNT_PD,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
488545ce20eb,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,STRUCTURED,MRNA,COUNT_PD,,REPAIR,,F27,2026-05-22T08:18:32+00:00
01ef3e4bd61f,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,MULTI-CMT-DEFINED,REANALYSIS-NONE,SEMI-STRUCTURED-LEGACY-FLAG,MRNA,COUNT_PD,,QUARANTINE,Q15B,F27,2026-05-22T08:18:32+00:00
faa744c1a14d,AIC-TTE,ID-DEFINED,TIME-DEFINED,DOSE-DEFINED,REGIMEN-FIXED,BIOANALYTICAL-FINAL,COVARIATE-BASELINE-ONLY,SUBJECT-LEVEL-COVARIATE,DDI-VICTIM-PERPETRATOR,REANALYSIS-NONE,STRUCTURED,MRNA,COUNT_PD,,REPAIR,,F27,2026-05-22T08:18:32+00:00
