scenario_id,family_id,terminal_state,q_code,action_label,action_sequence_hash,parameter_policy_hash,required_policy_set,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29
30a5b4c46a21,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
21fb70b2174e,F15,REPAIR,,REPAIR_F15_BLQ,f67c49c740b6,5598114a142c,blq_handling_policy,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
4a4878d0aafb,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
dfeaf190bf6e,F15,REPAIR,,REPAIR_F15_BLQ_CMTM,ad950bea7a00,b0d8a8150750,"blq_handling_policy,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N
e48ac8b70444,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
11228beaa3ca,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,f452000cd78c,1a93afeda678,"blq_handling_policy,cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
44f5c7cab894,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
7c56882ff2f3,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
eead6ba6f8ea,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N
d60b940884b5,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
feb792b8de14,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N
8624ee8ce05a,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N
f62e2c562081,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N
fa565a0983ea,F15,AUTO,,AUTO_F15_MAB,375dc3d886a9,44136fa355b3,,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
494c554ed74f,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
a949011eb7b1,F15,REPAIR,,REPAIR_F15_CMTM,625092f45d69,3d9b119a827c,cmt_analyte_policy,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N
952435681a3f,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N
5d8970fe8782,F22,REPAIR,,REPAIR_F22_DDIVP,9778a409567c,3b6e37a453cb,"cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N
9a0e14d4cb77,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N
9bcca387755f,F15,REPAIR,,REPAIR_F15_BLQ,f67c49c740b6,5598114a142c,blq_handling_policy,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
7817e1bf5d0b,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2f70173d6916,F15,REPAIR,,REPAIR_F15_BLQ_CMTM,ad950bea7a00,b0d8a8150750,"blq_handling_policy,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N
0388cd5389d6,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N
d72c3b08d434,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,f452000cd78c,1a93afeda678,"blq_handling_policy,cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N
7a31855fef3f,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N
7b45745415c1,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N
e57dedb98103,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N
1499bb03ebd6,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N
ab2b48959af5,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N
6b86dd5f0df6,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N
dc86e136831c,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N
ff80fb1dcbca,F15,AUTO,,AUTO_F15_ADC,375dc3d886a9,44136fa355b3,,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
08c61ae32f97,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N
248b3dfedb53,F24,REPAIR,,REPAIR_F24_CMTROLE,067eec0a7a08,835c27d30e59,"analyte_role_declaration,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N
e00c5629c9f7,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N
57acb79b497a,F24,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N
e1a5ab85d20d,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N
853d10be007a,F22,REPAIR,,REPAIR_F22_DDIVP,9778a409567c,3b6e37a453cb,"cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N
7c441988d1b7,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N
0b124a333f35,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N
5f8d538ed0e8,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N
25ba13303543,F15,REPAIR,,REPAIR_F15_BLQ,f67c49c740b6,5598114a142c,blq_handling_policy,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
9fa4f2eb0b27,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N
9c57688a12c1,F24,REPAIR,,REPAIR_F24_BLQ_CMTROLE,b0a07c38e805,0fb8c6d4335c,"analyte_role_declaration,blq_handling_policy,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N
e1dfc22f4c64,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N
f587a411a73b,F24,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N
dcadbf090129,F24,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N
3025547e369e,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,f452000cd78c,1a93afeda678,"blq_handling_policy,cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,N
24eabf2a27ae,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N
a192e41d4fd9,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N
31112d8086e7,F22,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N
426a599ba4f1,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N
f6347b1ada88,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N
eb15a5cee019,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N
8b304ba15a91,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N
421ecbd52bad,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N
149fe8e6f9ea,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,N,N
c3c01d27d8f9,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N
be75f1707e11,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N
b2133e1e988f,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,N
2dd782eeb48e,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,N
65065bfb9c10,F15,AUTO,,AUTO_F15_ADC,375dc3d886a9,44136fa355b3,,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N
42458bdabaf3,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N
7d4441184f79,F24,REPAIR,,REPAIR_F24_CMTROLE,067eec0a7a08,835c27d30e59,"analyte_role_declaration,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N
061614185efc,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N
b788274047eb,F24,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N
5f421f91ff51,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N
47d9076916fb,F22,REPAIR,,REPAIR_F22_DDIVP,9778a409567c,3b6e37a453cb,"cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N
8449cf75ab6e,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N
e5d0cd3a70bb,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N
f3f173993199,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N
ff71b0f8b705,F15,REPAIR,,REPAIR_F15_BLQ,f67c49c740b6,5598114a142c,blq_handling_policy,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N
0547cb0834e4,F15,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N
43d550cca16e,F24,REPAIR,,REPAIR_F24_BLQ_CMTROLE,b0a07c38e805,0fb8c6d4335c,"analyte_role_declaration,blq_handling_policy,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N
c025cc36a751,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N
efc238f37205,F24,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N
23a545c3334d,F24,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N
c70f73679838,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,f452000cd78c,1a93afeda678,"blq_handling_policy,cmt_analyte_policy,dual_cmt_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N
cd94841706e6,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N
c4ad3614606b,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N
ca631256cd41,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N
be86f1ea221a,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N
3f6bfefe8c66,F15,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N
8e85209649cf,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N
d1fe13a66719,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N
0c2fe08d12dc,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N
a7af6eee7968,F24,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N
910db73a9b70,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,N
175a6c30fde9,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,N,N,N,N
e7b8d8426323,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N
ab331d376f22,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,459af0d7d91c,0ff39de5a52e,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N
86da0808293a,F15,AUTO,,AUTO_F15_BISPECIFIC,375dc3d886a9,44136fa355b3,,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N
03ff515b8e39,F15,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,459af0d7d91c,fc80a095c5ee,q_code,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N
40301c8786f2,F25,REPAIR,,REPAIR_F25_CMTROLE,067eec0a7a08,ea8fdc70131d,"analyte_role_declaration,cmt_analyte_policy",Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N
e3a087ec8c89,F25,QUARANTINE,Q16,QUARANTINE_ANALYTE_ROLE_MISSING_Q16,459af0d7d91c,9d9b4b667195,q_code,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N
